age,Auditory,Kinaesthetic,Visual,ExtrinsicMotivation,IntrinsicMotivation,SelfEfficacy,StudyTime,Conscientiousness,CAOpoints,Maths,English,Pass
33,4.558743965,2.941256035,7.5,6.875,6.25,6.519581322,5.808743965,5.686247988,86,10,17,Pass
29,2.5,5,7.5,8.391589965,7.766589965,5.833333333,4.129147491,6.011059976,275,23,49,Pass
33,2.5,4.71943012,7.78056988,9.02428765,8.60971506,5.833333333,4.30485753,6.33933514,124,2,15,Pass
34,0.586464895,6.327070211,8.086464895,8.163535105,8.456767553,5.833333333,2.793232447,5.02569007,0,0,0,Pass
22,2.5,4.593585409,7.906414591,8.343585409,6.976603648,5.833333333,6.890378114,7.239309016,279,61,24,Pass
23,2.5,3.914341653,8.585658347,7.664341653,7.146414587,5.833333333,5.871512479,6.107236088,189,41,16,Pass
31,1.220921158,6.279078842,7.5,7.834309132,7.209309132,5.833333333,5.668618264,6.065899035,237,27,47,Pass
31,1.117998774,7.5,6.382001226,8.191000613,7.845500307,5.460667075,7.779499693,5.592668302,207,28,33,Pass
22,2.5,2.5,10,7.414851777,7.888283926,6.868757135,7.632839257,5.820847604,221,6,36,Pass
22,2.5,4.078367983,8.421632017,6.216887994,6.216887994,5,5.558775988,4.890544006,409,33,51,Pass
24,2.5,2.5,10,5.634568121,5.653704364,5.012757495,4.365431879,5.391151676,378,18,39,Pass
24,2.5,2.5,10,5.730305016,5.940915049,5.140406688,4.269694984,5.13585329,319,15,33,Pass
26,7.172808798,7.5,0.327191202,8.125,9.211404399,8.730411731,10,7.281872532,229,9,58,Fail
26,6.98039953,7.5,0.51960047,8.125,9.115199765,8.473866039,10,7.153599686,251,13,58,Fail
24,2.375418897,6.312290552,6.312290552,8.718854724,7.468854724,7.104096851,5.062290552,8.135381759,179,10,30,Fail
20,0.257937211,7.371031395,7.371031395,8.189484303,6.939484303,7.457010465,6.121031395,8.311838566,323,17,54,Fail
20,5,5,5,6.892946094,7.5,6.678630729,5.607053906,3.797856251,471,27,73,Fail
28,6.852948981,5,3.147051019,6.735288265,7.5,6.88235034,5.764711735,7.083333333,312,20,59,Fail
22,6.897157662,5.602842338,2.5,6.702131754,7.650710585,6.465719221,7.154263507,6.781912164,436,34,76,Fail
24,2.901294903,7.098705097,5,9.699028823,9.074028823,6.800431634,4.899676274,5.684196602,231,31,43,Fail
20,3.506260482,7.5,3.993739518,9.245304638,8.871869759,6.331246506,7.012520964,5.584376747,360,44,56,Fail
20,3.212826746,3.925653492,7.861519761,9.018586627,6.78462006,6.429057751,8.212826746,4.344022288,294,55,42,Fail
26,2.989014653,5.489014653,6.521970695,4.103029305,7.622253663,8.51464713,5.978029305,6.168497558,312,47,67,Fail
22,2.604711973,5,7.395288027,6.32853398,5.70353398,5.903141315,7.369110034,6.684118662,285,9,22,Fail
22,2.852331487,5,7.147668513,6.690414359,5.977331487,5.950777162,6.971502769,6.84283241,255,8,20,Fail
18,5,0.179655877,9.820344123,7.514971323,7.514971323,5.833333333,8.169913969,5.833333333,471,72,52,Fail
19,5,0.274349219,9.725650781,7.534293652,7.5,5.924783073,7.919238085,5.901920638,445,69,49,Fail
23,2.867800237,5,7.132199763,9.375,8.658049941,6.666666667,5.349149822,5.784466904,210,39,34,Fail
21,2.645787936,5,7.354212064,7.536446984,7.5,7.5,9.671977144,7.868070688,281,34,54,Fail
29,3.561839921,5,6.438160079,7.76545998,7.5,7.5,7.610860179,7.562720026,172,21,33,Fail
26,5,5,5,6.817906704,7.064302235,6.919069646,4.810697765,5.340542273,248,32,44,Fail
20,5,5.109399278,4.890600722,7.527349819,6.332049458,5.036466426,8.207049458,4.638032972,409,20,74,Fail
22,5,5,5,8.125,6.94101934,6.009384906,3.25703868,5.59271824,233,49,51,Fail
20,5,5.641976594,4.358023406,8.125,7.195988297,5.833333333,4.890435633,5.523662766,319,55,59,Fail
28,3.380048588,3.239902824,8.380048588,9.190024294,7.315024294,8.380048588,7.359854236,7.013260451,115,29,14,Pass
27,3.334188368,3.331623265,8.334188368,9.167094184,8.541452908,8.334188368,4.582264541,5.693874422,109,27,13,Pass
28,3.681963652,5,6.318036348,8.159018174,8.159018174,4.121309101,6.022545435,5.219672725,206,17,27,Pass
59,2.5,2.595261441,9.904738559,6.321446081,7.5,6.666666667,7.380923198,5.44842048,9,0,1,Pass
21,3.688679266,6.311320734,5,8.155660367,7.172169816,6.311320734,7.325471652,5.437106911,366,51,51,Pass
21,5,2.845350499,7.154649501,8.932993563,7.057993563,8.57732475,3.211337625,5.057558417,363,77,43,Pass
22,2.5,6.706640024,5.793359976,8.978320012,7.926660006,7.235546675,8.214940053,6.534440004,454,74,64,Pass
38,5,2.308197003,7.691802997,6.537704495,7.547950749,6.153004994,7.693443258,6.891530337,25,6,3,Pass
28,3.555454038,5,6.444545962,7.861136491,8.222272981,6.444545962,7.625228415,6.685303623,184,15,24,Pass
32,7.177143085,0,7.822856915,8.367142686,8.669285771,7.822856915,6.854286169,7.48619078,42,11,5,Pass
26,3.405720991,3.405720991,8.188558018,7.5,7.898569752,6.594279009,6.367848761,5.265713168,274,36,54,Pass
29,2.569832572,5,7.430167428,9.930167428,8.107541857,5.810055809,3.767458143,6.215083714,97,1,46,Pass
22,3.088666055,5.734001836,6.177332109,8.088666055,7.647166514,8.088666055,3.455666973,5.857555964,393,68,62,Pass
47,2.746758174,7.253241826,5,6.373379087,9.753241826,6.502161217,5.501620913,6.126620913,43,4,6,Pass
27,3.533766876,4.398699371,7.067533752,7.434092033,8.125,8.045022502,2.866558281,3.850216771,326,35,40,Pass
26,3.636578054,5,6.363421946,7.5,8.181710973,6.817895928,4.034144514,4.772763009,198,17,26,Pass
33,1.0380341,7.923931801,6.0380341,9.504754262,7.134508525,8.01901705,6.957211638,6.234152458,276,82,40,Pass
25,5,4.198295543,5.801704457,9.475213057,7.600213057,7.900852229,3.549573886,8.081912952,52,13,6,Pass
29,2.5,5,7.5,7.023597636,6.398597636,6.666666667,7.679207093,6.617134121,181,24,29,Pass
33,3.620549141,2.758901718,8.620549141,9.655137285,7.780137285,8.620549141,4.224313574,6.192692669,146,37,18,Pass
25,5,4.676726087,5.323273913,8.246227717,5.786636957,5.323273913,6.007544565,4.583333333,245,14,24,Pass
21,3.286823882,5,6.713176118,6.643411941,7.071705971,6.142117412,4.803294029,5,370,18,53,Pass
36,2.886683257,2.886683257,9.226633486,9.613316743,7.5,8.522194572,7.544975115,7.4655362,67,6,9,Pass
20,5,5,5,6.201138513,7.932953829,6.154543544,8.27158446,5.577271772,440,43,57,Pass
21,5,5.098326196,4.901673804,8.300557935,7.700139484,7.167596558,5.898884131,4.300092989,449,45,67,Pass
33,2.85735884,5,7.14264116,7.5,7.5,5,4.375,5.71421372,62,5,8,Pass
27,5,8.171559847,1.828440153,8.689334943,9.085779923,6.585779923,6.753669885,5.792889962,159,13,21,Pass
27,7.1524531,2.8475469,5,8.038113275,8.57622655,8.587421834,9.218019476,8.587421834,60,5,8,Pass
23,3.515144738,5,6.484855262,8.242427631,7.871213816,7.47475877,4.003786184,5,392,80,44,Pass
20,2.5,5,7.5,9.086736662,7.980868331,7.307824441,8.70281498,7.53231555,494,35,73,Pass
20,2.5,7.061359281,5.438640719,8.125,6.469320359,6.666666667,3.85966018,5.56288024,317,1,62,Pass
32,5,5,5,6.494579845,7.164859948,5.893706804,6.38584031,5.893706804,265,17,33,Pass
20,5,2.700382506,7.299617494,8.074904373,7.5,7.299617494,6.09971312,6.916347912,441,53,73,Pass
31,4.08931634,3.41068366,7.5,7.33034183,6.70534183,4.547578213,4.375,5.190455773,84,0,10,Pass
21,3.498474138,3.003051723,8.498474138,8.123092673,6.623474138,6.996948277,4.752288793,5.334096264,391,93,40,Pass
22,5,3.099881724,6.900118276,7.675088707,5.800088707,7.41676523,4.049940862,4.325009856,389,42,54,Pass
23,2.536399669,5,7.463600331,7.5,6.884099917,6.64240022,7.454500413,5.82120011,349,9,57,Pass
21,5,2.823791897,7.176208103,7.5,8.588104051,6.450805402,7.095260128,6.813506752,384,68,67,Pass
23,4.40330671,3.09669329,7.5,7.649173322,6.548346645,5.397795526,5.802480033,6.88443557,320,28,55,Pass
19,3.67850171,3.67850171,7.64299658,8.160749145,7.5,6.32149829,5.366123718,5.88099886,439,56,66,Pass
23,5,1.782633546,8.217366454,7.326049681,7.233683227,8.811577636,7.847900637,6.068861288,94,23,11,Pass
19,7.133174689,0.733650622,7.133174689,8.033293672,8.033293672,7.133174689,7.041468361,4.644470885,509,83,67,Pass
21,5.962877064,5,4.037122936,7.692140367,9.231438532,8.398105199,4.807859633,8.558584709,242,1,25,Pass
26,4.871143023,0.257713954,9.871143023,9.903357267,8.092785756,7.457047674,3.782214244,6.25,555,69,77,Pass
36,2.5,6.714882631,5.785117369,9.411161973,9.214882631,7.809921754,8.233485919,6.821627544,73,0,9,Pass
43,2.704657327,6.88602802,5.409314653,7.704657327,6.977328663,10,5.369178342,5.348447558,27,7,3,Pass
21,5.997266186,4.002733814,5,8.999316547,8.374316547,5.418944845,5.191258994,7.791438849,334,38,53,Fail
23,4.506108848,3.487782304,7.006108848,9.629581636,9.004581636,6.995927435,4.483200668,5.159539677,43,13,3,Fail
26,0.4145054,7.5,7.0854946,8.02137365,7.81412095,5.9715018,8.02137365,6.0427473,0,0,0,Fail
45,2.5,5,7.5,5.8401256,6.37907536,4.510867626,2.62907536,4.612016747,14,0,2,Fail
41,4.738291271,3.023417457,7.238291271,7.5,6.25,5.920569576,3.582990275,5.74609709,0,0,0,Fail
40,4.580189601,2.919810399,7.5,7.7099052,6.564857799,6.393080532,3.3349052,5.693396534,34,0,4,Fail
25,2.5,5,7.5,8.75,8.125,6.468715612,4.375,6.348975527,244,2,37,Fail
30,0.509925986,5.509925986,8.980148028,9.490074014,9.235111021,9.320098686,7.5,7.653432019,0,0,0,Fail
22,2.5,5,7.5,6.727136071,7.113568036,6.919040079,7.409295893,5.899050635,282,16,35,Fail
29,2.5,5,7.5,7.370169401,7.090127051,7.326892534,5.0649153,4.770028233,236,1,42,Fail
27,4.742326888,2.757673112,7.5,6.507673112,5.882673112,3.934570594,4.935581722,5.747442296,21,0,2,Fail
22,2.5,5.115040985,7.384959015,9.288719261,9.827438523,9.84661202,9.884959015,8.179945354,442,52,33,Fail
26,0.68433847,9.31566153,5,6.763253853,9.31566153,8.938553843,10,6.89477949,349,44,38,Fail
31,7.397251227,2.551374387,5.051374387,9.974312807,8.125,7.534249591,4.987156403,8.264834151,4,0,0,Fail
28,5.005553331,3.747223335,6.247223335,9.376388333,8.125,8.331482223,4.688194166,6.670368887,102,1,11,Fail
23,8.241676592,3.672215606,3.086107803,8.935419148,7.685419148,9.21852293,9.413892197,8.189820329,145,35,1,Fail
19,5,2.5,7.5,9.080568405,7.205568405,6.225908794,7.686021167,5.513031492,352,22,42,Fail
18,3.028614934,6.442770133,5.528614934,7.2714612,8.846385066,5.352409956,10,4.407128355,349,27,44,Fail
20,5,3.204033065,6.795966935,6.747479334,6.474495867,7.200672178,6.377520666,5.064650134,388,15,55,Fail
19,5,1.195379645,8.804620355,9.402310178,7.201155089,6.666666667,9.021534733,5.706930533,304,14,45,Fail
21,4.605716263,0.788567474,9.605716263,6.973570934,7.5,7.237144175,8.915719724,7.237144175,224,73,37,Fail
18,3.53539056,2.929218879,8.53539056,8.01769528,6.875,6.666666667,4.00884764,6.422565093,405,30,47,Fail
23,2.5,2.5,10,7.092602622,6.327168851,4.644048523,4.669771473,5.154337703,230,14,31,Pass
32,7.447496368,2.517501211,5.035002421,7.482498789,7.482498789,7.488332526,9.973748184,9.149165456,2,0,0,Pass
32,7.089667352,2.5,5.410332648,7.705166324,7.602583162,7.636777549,10,9.235055441,0,0,0,Pass
24,2.5,2.5,10,8.685412018,8.092706009,8.290274678,7.370824035,7.370824035,251,33,36,Pass
20,4.763122447,2.5,7.736877553,8.302658165,8.184219388,7.657918369,8.302658165,7.359690478,453,49,72,Pass
22,4.443605241,0.556394759,10,7.570493449,8.26409869,7.87092984,10,6.436723725,304,14,9,Pass
21,4.562239168,0.437760832,10,7.422201039,8.234440208,7.791840554,10,6.219228191,323,15,9,Pass
21,2.5,2.5,10,9.504863577,8.254863577,7.186120974,8.514590731,8.679636205,305,50,41,Pass
20,0,5,10,9.396766999,8.847171124,7.298922333,9.547575249,3.735488667,312,50,26,Pass
19,5.497673076,5,4.502326924,9.377908655,6.750581731,6.666666667,5.625,6.086048078,393,62,47,Pass
19,4.947463521,4.947463521,5.105072957,10,6.914402359,6.719203145,5.716938838,6.736715305,383,62,45,Pass
23,4.131460742,4.131460742,6.737078516,10,9.157865186,7.535205924,7.144943701,7.280898763,190,12,37,Pass
20,4.072407401,3.286203701,7.641388898,7.73189815,7.10689815,7.2379321,8.624143524,6.035061732,408,67,63,Pass
19,3.088375386,3.455812307,8.455812307,8.088375386,5.772093846,7.377521026,3.933718461,5.637208205,306,35,41,Pass
19,4.128894535,2.935552733,7.935552733,9.128894535,6.032223634,7.897780601,3.153329099,5.290368488,302,41,37,Pass
20,2.542567773,5,7.457432227,8.114358057,6.869679028,5.840427962,9.962753198,7.054954818,434,73,34,Pass
20,2.03615446,5,7.96384554,7.545193075,6.527115845,5.833333333,9.30423169,7.006025743,413,63,37,Pass
19,9.408472448,3.091527552,2.5,7.352118112,6.25,7.302824149,8.964826784,6.612708672,316,41,25,Pass
19,7.925607129,3.018598218,4.055794653,6.981401782,5.990700891,7.154267855,9.222102673,7.327133927,296,33,24,Pass
20,2.405829294,2.594170706,10,6.804371971,7.405829294,8.239162627,8.054371971,6.265695118,249,2,29,Pass
20,3.600020083,3.199989959,8.199989959,6.800010041,7.250012552,7.633343375,3.999987448,3.966651605,444,44,56,Pass
20,2.589217394,3.705391303,8.705391303,6.294608697,6.618260871,7.12794203,4.631739129,4.724753621,409,37,54,Pass
19,7.5,3.128724942,4.371275058,6.875,7.653456293,6.666666667,7.028456293,4.997516705,415,48,56,Pass
19,3.938345929,5,6.061654071,8.655827036,7.585620277,7.260275679,6.070206759,4.937218024,435,55,68,Pass
23,2.5,4.290695352,8.209304648,9.552326162,8.75,8.569768216,7.313956973,6.717058522,244,7,57,Pass
21,2.491107303,5,7.508892697,9.35943778,8.736660955,8.324440636,6.25,5.421113015,341,9,80,Pass
19,5.989612459,3.489612459,5.520775082,8.007790656,6.25,7.673591694,6.757790656,6.015581311,364,60,55,Pass
19,3.05340337,3.473298315,8.473298315,7.290052527,5.763350842,7.360035018,7.013350842,7.175567228,333,46,55,Pass
21,4.363798664,4.363798664,6.272402672,9.068100668,7.818100668,6.06033556,5.806453006,8.757467557,270,20,55,Pass
28,6.097807161,0.934795226,7.967397613,6.52445179,7.032602387,7.188401591,5.741849403,6.327899602,437,48,61,Pass
19,2.005359418,7.005359418,5.989281164,5.501339855,6.504019564,6.501786473,5.247320291,5.329760388,435,40,61,Pass
22,4.493312833,2.5,8.006687167,7.508358958,6.756687167,5.844478611,8.006687167,8.006687167,324,14,50,Pass
20,6.04857952,3.54857952,5.402840959,6.875,6.25,5.699053014,6.71356536,5.927130719,403,33,58,Pass
